StationId,Latitude,Longitude,Elevation,Name,CountryCode,City,CityDistance
US1INEL0029,41.4472,-85.8595,249.9,MILFORD 2.6 NNW,US,Long Beach,88.87384849274008
US1INEL0030,41.5853,-85.964,249.3,GOSHEN 6.7 W,US,Long Beach,75.84086574759971
US1INEL0031,41.4756,-86.0401,267.9,NAPPANEE 3.5 NW,US,Long Beach,73.78877018024026
US1INEL0032,41.4883,-85.701,265.2,MILLERSBURG 2.6 S,US,Camden,83.9470827647686
US1INEL0034,41.6425,-85.9675,238.4,ELKHART 3.1 S,US,Long Beach,74.30288264316032
US1INEL0035,41.5844,-85.8054,249.9,GOSHEN 1.6 ENE,US,Long Beach,88.72913410790227
US1INEL0036,41.6425,-86.0415,226.2,ELKHART 4.8 SW,US,Long Beach,68.23554490070765
US1INEL0037,41.4719,-85.9518,280.1,NAPPANEE 2.5 NE,US,Long Beach,80.71457780405915
US1INEL0039,41.5578,-85.8834,270.1,GOSHEN 3.0 WSW,US,Long Beach,83.09151495396056
US1INEL0040,41.4928,-85.8378,247.5,NEW PARIS 1.0 SW,US,Long Beach,88.80477312821014
US1INEL0041,41.6496,-85.8246,250.9,GOSHEN 4.9 N,US,Long Beach,85.9461163086158
US1INEL0044,41.4449,-86.0116,265.2,NAPPANEE 1.4 W,US,Long Beach,77.37997558496521
US1INEL0045,41.7001,-85.9362,229.8,ELKHART 1.9 ENE,US,Long Beach,76.16708264378481
US1INEL0046,41.4659,-85.7221,258.2,SYRACUSE 3.3 NNE,US,Camden,86.4975982669934
US1INEL0048,41.5586,-85.8287,246.0,GOSHEN 1.4 SSE,US,Long Beach,87.4794985689857
US1INEL0049,41.6675,-85.9188,233.8,ELKHART 2.9 ESE,US,Long Beach,77.93727921587706
US1INEL0056,41.6548,-85.7514,273.4,GOSHEN 6.8 NE,US,Camden,83.36498044914275
US1INEL0057,41.603,-85.8778,240.8,GOSHEN 2.8 NW,US,Long Beach,82.41613368863545
US1INEL0059,41.569,-85.8536,246.3,GOSHEN 1.2 SW,US,Long Beach,85.19274463798983
US1INEL0061,41.4982,-85.9248,258.5,NAPPANEE 4.8 NE,US,Long Beach,81.76448273091134
US1INEL0062,41.7001,-85.9032,232.0,ELKHART 3.5 ENE,US,Long Beach,78.9005398770147
US1INEL0063,41.6129,-85.8053,260.9,GOSHEN 2.8 NNE,US,Long Beach,88.14123246224966
US1INEL0064,41.6478,-85.9416,236.2,ELKHART 3.0 SSE,US,Long Beach,76.34189770227212
US1INEL0070,41.5815,-85.8312,244.1,GOSHEN 0.3 NE,US,Long Beach,86.69837349420332
US1INEL0071,41.5792,-85.862,243.8,GOSHEN 1.4 W,US,Long Beach,84.25387068883387
US1INEL0072,41.4805,-85.6743,268.2,LIGONIER 4.3 WNW,US,Camden,82.1969771552831
US1INEL0077,41.5614,-85.8093,249.0,GOSHEN 1.8 SE,US,Long Beach,88.97378344474458
US1INEL0078,41.6222,-85.8711,251.5,GOSHEN 3.5 NNW,US,Long Beach,82.57519486308804
US1INEL0080,41.6449,-85.8282,247.5,GOSHEN 4.6 N,US,Long Beach,85.71780377913784
US1INEL0081,41.4397,-85.7813,271.0,SYRACUSE 2.0 NW,US,Camden,92.16957313614324
US1INFD0002,38.3803,-85.8704,285.0,GALENA 4.3 ENE,US,Boston,68.39143552504908
US1INFD0004,38.3641,-85.7982,152.1,NEW ALBANY 4.4 NNE,US,Boston,65.35609427874388
US1INFD0007,38.3698,-85.7952,153.9,NEW ALBANY 4.8 NNE,US,Boston,65.94145481336848
US1INFD0009,38.3623,-85.9853,244.8,GREENVILLE 0.6 S,US,Boston,69.65353291521116
US1INFD0016,38.3698,-85.785,160.6,SELLERSBURG 2.1 SW,US,Boston,65.81132101577174
US1INFD0017,38.3446,-85.8367,173.4,NEW ALBANY 2.9 NNW,US,Boston,63.85259614736634
US1INFD0020,38.3616,-85.7991,151.2,SELLERSBURG 3.0 SW,US,Boston,65.09416019758417
US1INFD0022,38.3228,-85.8958,253.3,GALENA 3.0 SE,US,Boston,62.842073187147705
US1INFD0023,38.3432,-85.8951,276.1,FLOYDS KNOBS 1.7 NW,US,Boston,64.99093003607814
US1INFD0030,38.3383,-86.0087,222.2,GREENVILLE 2.6 SSW,US,Boston,68.03784527210496
US1INFD0031,38.3179,-85.9351,249.3,GEORGETOWN 2.7 NE,US,Boston,63.448959411903346
US1INFD0032,38.3497,-85.7673,139.9,CLARKSVILLE 2.3 N,US,Boston,63.394432038879565
US1INFD0033,38.2971,-85.946,242.3,GEORGETOWN 1.6 E,US,Boston,61.64403434138785
US1INFD0034,38.3525,-85.7674,147.8,NEW ALBANY 4.6 NE,US,Boston,63.70456740950993
US1INFL0001,41.0775,-86.2417,235.9,ROCHESTER 2.6 WNW,US,Camden,57.70360707791846
US1INFL0002,41.0186,-86.4031,237.1,KEWANNA 0.5 E,US,Camden,46.8664591155882
US1INFL0003,41.0852,-86.2293,232.9,ROCHESTER 2.4 NW,US,Camden,58.929526226685965
US1INFL0004,41.1161,-86.3141,223.1,ROCHESTER 7.2 WNW,US,Camden,59.38461908521335
US1INFL0005,41.1279,-86.2978,243.8,ROCHESTER 7.0 NW,US,Camden,61.07095290244255
US1INFL0006,40.9538,-86.1948,243.5,MACY 3.4 W,US,Camden,47.990996669724396
US1INFL0007,41.0703,-86.2213,237.1,ROCHESTER 1.5 WNW,US,Camden,57.758130043772304
US1INFL0010,40.9533,-86.4464,229.5,KEWANNA 4.9 SSW,US,Camden,38.97555699555613
US1INFL0011,40.9483,-86.4081,233.5,KEWANNA 4.9 S,US,Camden,39.21409374401013
US1INFL0012,41.0473,-86.032,259.7,AKRON 0.7 NNW,US,Camden,64.70407582894666
US1INFN0002,40.1114,-87.2716,207.0,VEEDERSBURG 0.7 W,US,Camden,83.20647812426367
US1INFN0003,40.1422,-87.3979,173.1,COVINGTON 0.4 WNW,US,Camden,89.41793327309303
US1INFN0004,40.1367,-87.3815,185.9,COVINGTON 0.6 ESE,US,Camden,88.65549185230093
US1INFN0005,40.2441,-87.2765,189.9,ATTICA 3.4 SSW,US,Camden,74.49344520477132
US1INFR0001,39.5073,-85.2451,313.9,LAUREL 3.0 W,US,Boston,42.56398957643195
US1INFR0002,39.4184,-84.9717,264.9,BROOKVILLE 2.0 E,US,Camden,37.13429828782316
US1INFR0005,39.4279,-85.0237,224.3,BROOKVILLE 0.90 WNW,US,Boston,37.82725420491029
US1INFR0009,39.3019,-85.2358,292.9,BATESVILLE 1.0 WNW,US,Boston,58.91970108313578
US1INFY0002,39.5667,-85.0905,313.0,CONNERSVILLE 6.7 SSE,US,Boston,28.18585601104151
US1INFY0003,39.7124,-85.1361,273.1,CONNERSVILLE 3.9 N,US,Boston,24.53182555919813
US1INFY0009,39.6379,-85.1583,290.2,CONNERSVILLE 1.5 SW,US,Boston,28.639000232347403
US1INFY0011,39.5656,-85.2254,291.7,CONNERSVILLE 7.7 SW,US,Boston,37.48062030437659
US1INGB0004,38.3406,-87.3404,139.3,OAKLAND CITY 0.4 E,US,Washington,38.72010250765629
US1INGB0006,38.3878,-87.5939,138.7,PATOKA 1.3 SSW,US,Washington,48.346953135333465
US1INGB0007,38.2702,-87.6924,159.1,OWENSVILLE 0.1 SW,US,Washington,63.41209724592232
US1INGB0008,38.4526,-87.5336,145.4,HAZLETON 2.5 S,US,Washington,39.8138117306174
US1INGB0009,38.333,-87.4473,139.3,FRANCISCO 0.1 SE,US,Washington,44.043944926947304
US1INGB0012,38.3526,-87.588,139.9,PRINCETON 1.0 WSW,US,Washington,50.50325759251053
US1INGB0013,38.3679,-87.5804,143.9,PRINCETON 1.0 NW,US,Washington,48.87218397880571
US1INGB0014,38.2528,-87.466,136.9,FORT BRANCH 5.9 E,US,Washington,52.44246036975591
US1INGB0016,38.3333,-87.6126,141.4,PRINCETON 2.8 WSW,US,Washington,53.535029740521196
US1INGB0018,38.3557,-87.5714,149.7,PRINCETON 0.1 W,US,Washington,49.208292800468236
US1INGN0002,38.9229,-87.008,166.1,NEWBERRY 0.6 E,US,Washington,32.17454611834746
US1INGN0007,39.0606,-86.8661,158.8,BLOOMFIELD 4.5 ENE,US,Washington,51.39780190296112
US1INGN0009,38.9375,-86.73,225.2,SPRINGVILLE 6.0 W,US,Washington,48.42065355197592
US1INGN0011,38.9899,-86.8494,165.5,BLOOMFIELD 5.3 ESE,US,Washington,45.57291506514563
US1INGN0012,39.0702,-86.683,249.0,SOLSBERRY 4.0 ESE,US,Washington,61.59399794957322
US1INGN0016,39.0203,-86.9409,191.4,(KE9AKL)BLOOMFIELD 0.5 SS,US,Washington,44.43793628038979
US1INGR0001,40.5955,-85.4858,256.9,VAN BUREN 1.8 SE,US,Camden,88.94581557583768
US1INGR0002,40.5662,-85.6922,260.9,(K9NQW)MARION 1.8 NW,US,Camden,71.68714635857341
US1INGR0004,40.5791,-85.6556,246.6,MARION 2.2 NNE,US,Camden,74.68418957124646
US1INGR0007,40.6529,-85.6623,261.2,LA FONTAINE 3.4 ESE,US,Camden,74.15335227072046
US1INGR0011,40.4793,-85.6189,255.4,GAS CITY 0.9 SW,US,Camden,79.10659734669747
US1INGR0012,40.6039,-85.5893,267.0,MARION 5.6 NE,US,Camden,80.19142648471744
US1INGR0013,40.6192,-85.6196,265.5,MARION 5.4 NNE,US,Camden,77.62881064212
US1INGR0014,40.5523,-85.7024,258.8,MARION 1.9 W,US,Camden,70.95795551219094
US1INGR0016,40.5557,-85.6375,256.9,MARION 1.6 ENE,US,Camden,76.38529995082129
US1INGR0018,40.4302,-85.4969,279.2,UPLAND 2.4 SSE,US,Philadelphia,77.99750881496689
US1INGR0019,40.5746,-85.6653,259.1,MARION 1.8 N,US,Camden,73.89342977202186
US1INGR0023,40.3885,-85.505,268.2,(KA9FDN) MATTHEWS 0.4 WNW,US,Philadelphia,73.45900276497179
US1INGR0024,40.4489,-85.4543,274.6,(KC9QCJ) SHAMROCK LAKES 3,US,Philadelphia,81.33633312302268
US1INGR0025,40.4225,-85.6417,267.0,(N9FPC) FAIRMOUNT 0.5 NE,US,Philadelphia,73.36413503699758
US1INGR0026,40.4941,-85.6065,259.7,(KB9CRA)GAS CITY 0.3 N,US,Camden,79.84636605296942
US1INGR0028,40.623,-85.7078,252.1,MARION 5.5 NNW,US,Camden,70.19028454432886
US1INGR0029,40.4681,-85.5024,285.9,(KD9CQQ)UPLAND 0.7 ENE,US,Philadelphia,81.74008908520352
US1INGR0032,40.6424,-85.6852,252.1,MARION 6.5 N,US,Camden,72.16280526455142
US1INGR0033,40.4752,-85.4896,285.9,(KB9ZLT) UPLAND 1.5 NE,US,Philadelphia,82.86865106071909
US1INGR0034,40.475,-85.4895,286.2,UPLAND 1.5 NE,US,Philadelphia,82.85106978085072
US1INGR0037,40.6068,-85.63,264.3,(W9DDX)MARION 4.4 NNE,US,Camden,76.75197888945006
US1INHM0001,40.1523,-86.1089,267.9,CICERO 4.9 WNW,US,Philadelphia,46.95527043742607
US1INHM0002,40.028,-86.1181,268.8,WESTFIELD 1.5 SSE,US,Philadelphia,35.95232192964508
US1INHM0004,40.0108,-86.151,273.1,WESTFIELD 2.7 SSW,US,Philadelphia,36.467721484927175
US1INHM0005,39.9685,-86.1369,256.9,CARMEL 1.5 W,US,Philadelphia,32.42208900962293
US1INHM0007,39.9867,-86.1018,256.9,CARMEL 1.3 NNE,US,Philadelphia,31.612836550719035
US1INHM0009,39.98,-86.08,239.0,CARMEL 1.7 ENE,US,Philadelphia,29.800274090478563
US1INHM0011,40.0177,-86.1302,260.0,CARMEL 3.5 NNW,US,Philadelphia,35.780210981658755
US1INHM0014,39.9906,-86.0983,255.1,CARMEL 1.6 NNE,US,Philadelphia,31.723178920661123
US1INHM0016,39.9655,-86.0761,231.0,CARMEL 1.8 E,US,Philadelphia,28.39577504237464
US1INHM0017,39.9653,-86.0924,239.0,CARMEL 0.9 ESE,US,Philadelphia,29.361421775386507
US1INHM0018,39.9918,-86.0789,245.1,CARMEL 2.2 NE,US,Philadelphia,30.723169084941233
US1INHM0019,40.1227,-85.9011,246.0,LAPEL 4.7 NW,US,Philadelphia,38.245608608019054
US1INHM0029,40.0791,-86.2321,288.0,SHERIDAN 3.9 S,US,Philadelphia,46.716448512501
US1INHM0031,39.9403,-86.009,246.9,FISHERS 1.2 SE,US,Philadelphia,22.515314633519214
US1INHM0032,39.9526,-86.0554,232.0,FISHERS 1.7 W,US,Philadelphia,26.140114760712333
US1INHM0034,39.9879,-86.1015,256.0,CARMEL 1.4 NNE,US,Philadelphia,31.691546325680765
US1INHM0036,39.9535,-86.1428,258.5,CARMEL 2.1 WSW,US,Philadelphia,31.780615089920122
US1INHM0041,39.9594,-85.9711,242.0,FISHERS 2.8 E,US,Philadelphia,22.508793087477372
US1INHM0042,40.0167,-86.0017,241.7,NOBLESVILLE 3.2 SSE,US,Philadelphia,29.361764727466394
US1INHM0048,39.9698,-86.0276,243.5,FISHERS 1.1 N,US,Philadelphia,26.083377353575226
US1INHM0051,40.037,-85.9606,235.6,NOBLESVILLE 4.0 ESE,US,Philadelphia,30.069180741767028
US1INHM0052,39.9878,-85.9862,253.0,FISHERS 3.1 NE,US,Philadelphia,25.90083556910382
US1INHM0056,40.0228,-86.1485,274.3,WESTFIELD 1.9 SSW,US,Philadelphia,37.263381830157996
US1INHM0059,39.9886,-86.0128,246.3,FISHERS 2.5 NNE,US,Philadelphia,27.10326420879742
US1INHM0060,40.0373,-86.1021,260.0,WESTFIELD 1.7 ESE,US,Philadelphia,35.898181769637745
US1INHM0061,40.1115,-86.2416,289.0,SHERIDAN 2.0 SW,US,Philadelphia,49.87428286974284
US1INHM0062,40.0034,-86.0114,243.8,NOBLESVILLE 3.8 SSE,US,Philadelphia,28.45501102524443
US1INHM0064,39.9813,-86.132,249.9,CARMEL 1.5 NW,US,Philadelphia,33.040986932330775
US1INHM0067,39.9666,-85.9431,249.0,FISHERS 4.3 ENE,US,Philadelphia,22.213838747344028
US1INHM0068,40.1689,-86.108,271.0,ARCADIA 4.6 W,US,Philadelphia,48.5478906413499
US1INHM0069,40.0477,-86.107,266.4,WESTFIELD 1.3 E,US,Philadelphia,37.070493543326606
US1INHM0070,40.0882,-86.0854,263.3,NOBLESVILLE 3.6 NW,US,Philadelphia,39.77661183263042
US1INHM0071,39.9894,-85.9892,252.1,FISHERS 3.0 NE,US,Philadelphia,26.17745664994592
US1INHM0073,40.0268,-86.117,266.7,WESTFIELD 1.6 SSE,US,Philadelphia,35.79000273621147
US1INHM0074,39.9508,-86.0357,246.9,FISHERS 0.7 WSW,US,Philadelphia,24.866054794252804
US1INHM0075,40.075,-86.0584,240.2,NOBLESVILLE 1.9 NW,US,Philadelphia,37.35476364659363
US1INHM0077,40.056,-86.1362,276.5,WESTFIELD 0.7 NNW,US,Philadelphia,39.331159939517924
US1INHM0079,40.0217,-86.0583,240.8,NOBLESVILLE 2.8 SSW,US,Philadelphia,32.302883918706534
US1INHM0081,40.0345,-86.0483,239.6,NOBLESVILLE 1.8 SSW,US,Philadelphia,33.03431489273182
US1INHM0082,40.0034,-86.1378,269.7,CARMEL 2.8 NNW,US,Philadelphia,35.0889252295089
US1INHM0083,40.0396,-86.1053,260.9,WESTFIELD 1.4 ESE,US,Philadelphia,36.26712646104903
US1INHM0084,39.9941,-86.0682,236.5,CARMEL 2.8 NE,US,Philadelphia,30.338193649809284
US1INHM0089,40.0872,-85.9298,245.4,NOBLESVILLE 5.8 ENE,US,Philadelphia,34.754755113105446
US1INHM0091,40.0083,-86.2012,280.1,WESTFIELD 4.6 SW,US,Philadelphia,39.46374350349035
US1INHM0093,39.9601,-85.9082,255.7,FISHERS 6.1 E,US,Philadelphia,20.578389940417573
US1INHM0094,40.0549,-86.1756,280.1,WESTFIELD 2.4 WNW,US,Philadelphia,41.44140175906404
US1INHM0095,40.0244,-85.9592,247.8,NOBLESVILLE 4.4 ESE,US,Philadelphia,28.708284748558643
US1INHM0097,40.1368,-86.2147,287.7,SHERIDAN 0.3 ENE,US,Philadelphia,50.51643816126313
US1INHM0098,39.9437,-86.2273,279.2,CARMEL 6.5 WSW,US,Philadelphia,37.250681460624016
US1INHM0099,39.9516,-86.1005,235.0,CARMEL 1.3 SSE,US,Philadelphia,28.841166575420253
US1INHM0101,40.0173,-86.1961,275.5,WESTFIELD 4.0 WSW,US,Philadelphia,39.781313814928204
US1INHM0102,39.9463,-86.2015,274.0,CARMEL 5.1 WSW,US,Philadelphia,35.48842263256791
US1INHM0106,39.983,-85.9532,250.5,FISHERS 4.0 ENE,US,Philadelphia,24.227421861254836
US1INHN0001,39.7423,-85.8983,253.0,NEW PALESTINE 1.5 NNW,US,Philadelphia,6.266684593582779
US1INHN0002,39.791,-85.816,266.1,GREENFIELD 2.4 W,US,Philadelphia,2.7373822786471185
US1INHN0003,39.7006,-85.895,246.0,NEW PALESTINE 1.4 S,US,Philadelphia,9.931520986621594
US1INHN0004,39.9267,-85.9274,252.1,MCCORDSVILLE 1.3 N,US,Philadelphia,17.60433409489134
US1INHN0007,39.7497,-85.9182,256.9,NEW PALESTINE 2.4 NW,US,Philadelphia,7.143967194197142
US1INHN0008,39.9368,-85.8232,264.9,FORTVILLE 1.3 E,US,Philadelphia,17.384211065056473
US1INHN0010,39.7129,-85.9045,249.9,NEW PALESTINE 0.9 SW,US,Philadelphia,9.135663351296976
US1INHN0011,39.937,-85.9,259.1,MCCORDSVILLE 2.6 NE,US,Philadelphia,17.91638275100902
US1INHN0012,39.7879,-85.7752,274.9,GREENFIELD 0.4 SW,US,Philadelphia,6.050340634802302
US1INHN0013,39.7836,-85.9389,262.1,CUMBERLAND 0.7 E,US,Philadelphia,7.984868016787279
US1INHN0017,39.7921,-85.7713,271.0,GREENFIELD 0.1 SW,US,Philadelphia,6.45074224400657
US1INHN0018,39.7709,-85.7083,278.0,GREENFIELD 3.6 ESE,US,Philadelphia,11.782940696006733
US1INHN0019,39.8785,-85.6849,284.7,WILLOW BRANCH 0.2 NNW,US,Philadelphia,17.45417520948706
US1INHN0026,39.7713,-85.7739,272.2,GREENFIELD 1.5 S,US,Philadelphia,6.22104769298624
US1INHN0027,39.7688,-85.8773,253.6,NEW PALESTINE 3.4 NNE,US,Philadelphia,3.057529495881788
US1INHN0028,39.9399,-85.8488,261.8,FORTVILLE 0.3 NNW,US,Philadelphia,17.62664648797362
US1INHN0032,39.7237,-85.935,254.2,NEW PALESTINE 2.3 W,US,Philadelphia,9.985241817758405
US1INHN0034,39.8785,-85.6853,285.9,(N9MRC)WILKINSON 4.1 W,US,Philadelphia,17.42735063637201
US1INHN0036,39.9074,-85.9298,256.9,MCCORDSVILLE 0.1 SE,US,Philadelphia,15.750968763380206
US1INHN0037,39.7321,-85.9094,250.9,NEW PALESTINE 1.2 NW,US,Philadelphia,7.738778982711456
US1INHN0040,39.949,-85.869,260.9,FORTVILLE 1.5 NW,US,Philadelphia,18.74388702282995
US1INHN0043,39.7694,-85.77,270.7,GREENFIELD 1.6 S,US,Philadelphia,6.588741730945827
US1INHN0044,39.9145,-85.8248,262.7,FORTVILLE 1.9 SE,US,Philadelphia,14.905171717951996
US1INHN0048,39.7952,-85.926,261.8,GREENFIELD 8.3 W,US,Philadelphia,7.047311971484456
US1INHR0001,38.1158,-85.9525,243.8,ELIZABETH 1.4 ESE,US,Boston,43.96461868082396
US1INHR0002,38.3249,-86.0273,238.0,CRANDALL 3.3 NE,US,Boston,67.4093773946333
US1INHR0003,38.2087,-86.1122,196.9,CORYDON 0.8 ESE,US,Boston,60.538895699592224
US1INHR0005,38.2626,-86.254,193.9,MILLTOWN 5.7 SSE,US,Boston,73.21313073917045
US1INHR0006,38.404,-86.0512,259.1,PALMYRA 3.4 E,US,Boston,76.22560729424224
US1INHR0008,38.2488,-85.9995,221.0,LANESVILLE 0.8 W,US,Boston,58.788177442315394
US1INHR0010,38.3954,-86.0512,258.2,PALMYRA 3.5 ESE,US,Boston,75.36222894649138
US1INHR0011,38.0789,-86.151,190.8,MAUCKPORT 4.7 NE,US,Boston,52.73502904164375
US1INHR0012,38.1462,-85.9766,246.0,ELIZABETH 1.4 N,US,Boston,47.94776542711267
US1INHR0013,38.2488,-85.9995,259.1,LANESVILLE 1.1 NW,US,Boston,58.788177442315394
US1INHR0017,38.3182,-86.117,220.7,NEW SALISBURY 1.2 WNW,US,Boston,70.66701299515431
US1INHR0020,38.2271,-86.1391,207.9,CORYDON 1.2 NW,US,Boston,63.60854478313589
US1INHR0021,38.264,-86.1235,210.0,CORYDON 3.5 N,US,Boston,66.02062571353822
US1INHR0025,38.2859,-86.1229,272.5,CRANDALL 3.1 W,US,Boston,67.97230699585937
US1INHR0027,38.3912,-86.1214,237.1,PALMYRA 1.2 SSW,US,Boston,77.79909366168476
US1INHS0002,39.714,-86.409,230.1,PLAINFIELD 1.5 NW,US,Philadelphia,48.75533772749792
US1INHS0003,39.8185,-86.3799,236.8,BROWNSBURG 1.8 SSE,US,Philadelphia,45.83935134901796
US1INHS0004,39.7749,-86.4022,259.1,BROWNSBURG 4.6 S,US,Philadelphia,47.57897314675762
US1INHS0005,39.7305,-86.3959,246.9,PLAINFIELD 2.1 NNW,US,Philadelphia,47.38947059279674
US1INHS0006,39.7663,-86.3839,260.9,PLAINFIELD 4.6 N,US,Philadelphia,46.043137924928274
US1INHS0007,39.6946,-86.3822,228.0,PLAINFIELD 0.5 SE,US,Philadelphia,46.89507842550582
US1INHS0008,39.7013,-86.4079,221.0,PLAINFIELD 1.1 W,US,Philadelphia,48.9041699996642
US1INHS0009,39.7313,-86.4211,232.9,PLAINFIELD 2.8 NW,US,Philadelphia,49.518533876584414
US1INHS0012,39.7339,-86.4065,242.9,PLAINFIELD 2.5 NNW,US,Philadelphia,48.24520483178522
US1INHS0015,39.7548,-86.5116,266.1,DANVILLE 0.7 SE,US,Philadelphia,57.00744792630988
US1INHS0017,39.6872,-86.3897,217.0,PLAINFIELD 0.9 S,US,Philadelphia,47.699182061751294
US1INHS0018,39.7736,-86.3778,259.4,AVON 0.8 NE,US,Philadelphia,45.49705466733407
US1INHS0021,39.7849,-86.3939,256.3,AVON 1.6 NNW,US,Philadelphia,46.86240979988446
US1INHS0022,39.8593,-86.4161,274.3,BROWNSBURG 1.7 NW,US,Philadelphia,49.49525956872229
US1INHS0031,39.8655,-86.3833,271.3,BROWNSBURG 1.7 NNE,US,Philadelphia,46.87045593097694
US1INHS0033,39.692,-86.5299,271.9,CLAYTON 0.4 WNW,US,Philadelphia,59.359690030031246
US1INHS0036,39.6414,-86.3874,214.9,MOORESVILLE 2.0 NNW,US,Philadelphia,48.89780315492802
US1INHS0037,39.8865,-86.5825,291.1,LIZTON 2.1 W,US,Philadelphia,64.00598911378177
US1INHS0040,39.7291,-86.4119,243.8,AVON 2.4 SSW,US,Philadelphia,48.766498326212115
US1INHS0043,39.7764,-86.4958,283.2,DANVILLE 1.6 NE,US,Philadelphia,55.574329094296736
US1INHS0044,39.6985,-86.4263,235.0,PLAINFIELD 2.0 W,US,Philadelphia,50.50878630114296
US1INHS0045,39.872,-86.3305,269.1,INDIANAPOLIS 11.8 NW,US,Philadelphia,42.62464509350297
US1INHS0047,39.8525,-86.4014,269.1,BROWNSBURG 0.8 NNW,US,Philadelphia,48.13205446172753
US1INHS0048,39.698,-86.4285,235.6,PLAINFIELD 2.2 W,US,Philadelphia,50.70406280034191
US1INHS0052,39.8597,-86.4505,279.5,PITTSBORO 0.9 SE,US,Philadelphia,52.39754506466025
US1INHS0054,39.9031,-86.3417,279.8,BROWNSBURG 5.1 NNE,US,Philadelphia,44.47271345444553
US1INHS0055,39.7629,-86.5231,281.3,DANVILLE 0.2 WNW,US,Philadelphia,57.946668799857086
US1INHS0056,39.7431,-86.4079,247.8,AVON 1.4 SSW,US,Philadelphia,48.25995858006865
US1INHS0057,39.7091,-86.3907,235.0,PLAINFIELD 0.6 NNW,US,Philadelphia,47.30119603321183
US1INHS0059,39.7904,-86.351,260.3,AVON 3.1 NE,US,Philadelphia,43.20486312794782
US1INHS0060,39.7421,-86.3882,251.5,AVON 1.5 SSE,US,Philadelphia,46.59352628696955
US1INHS0063,39.6834,-86.4235,246.6,PLAINFIELD 2.2 WSW,US,Philadelphia,50.61348937398589
US1INHT0001,40.8852,-85.4826,241.1,HUNTINGTON 1.2 ENE,US,Camden,94.12470544583167
US1INHT0002,40.9009,-85.4985,242.9,HUNTINGTON 1.4 NNE,US,Camden,93.43945063923644
US1INHT0007,40.6981,-85.3967,264.0,WARREN 1.6 ENE,US,Camden,96.87701811378743
US1INHT0011,40.8381,-85.5472,246.0,(WA9QGL)ANDREWS 3.2 ESE,US,Camden,87.36181407456156
US1INHT0012,40.6967,-85.5251,259.4,(KB9YAO) MOUNT ETNA 3.7 S,US,Camden,86.09147516253918
US1INHT0015,40.7476,-85.3761,263.3,WARREN 4.9 NNE,US,Camden,99.26857725040354
US1INHT0017,40.8852,-85.4826,226.8,HUNTINGTON 1.2 ENE,US,Camden,94.12470544583167
US1INHT0018,40.8682,-85.5995,215.2,ANDREWS 0.6 N,US,Camden,84.21918348898778
US1INHW0002,40.4148,-86.2726,259.1,RUSSIAVILLE 0.3 SSW,US,Camden,31.28232339587617
US1INHW0003,40.4528,-86.0508,257.9,KOKOMO 4.6 ESE,US,Camden,44.820750023288184
US1INHW0005,40.4383,-86.1978,255.1,KOKOMO 4.3 SW,US,Camden,34.5942050009484
US1INHW0007,40.4979,-86.0629,253.9,KOKOMO 4.0 ENE,US,Camden,42.1233719843156
US1INHW0009,40.547,-86.3262,239.0,BURLINGTON 5.8 NE,US,Camden,19.3006202102905
US1INHW0010,40.4893,-86.2611,243.8,KOKOMO 6.8 W,US,Camden,27.05426017813051
US1INHW0011,40.4668,-86.1337,252.1,KOKOMO 0.6 S,US,Camden,37.78091635900067
US1INHW0012,40.546,-86.2227,248.1,KOKOMO 6.8 NW,US,Camden,27.658230090338364
US1INHW0013,40.4668,-86.051,253.0,KOKOMO 4.4 E,US,Camden,44.217470949928206
US1INHW0014,40.4715,-86.0519,255.1,KOKOMO 4.3 E,US,Camden,43.95950271279322
US1INHW0015,40.5615,-86.3122,238.0,GALVESTON 6.4 W,US,Camden,19.910211676199218
US1INHW0016,40.5185,-86.2577,247.2,KOKOMO 7.2 WNW,US,Camden,25.859792789287003
US1INHW0017,40.5622,-86.1837,248.7,KOKOMO 6.5 NNW,US,Camden,30.485038436145043
US1INHW0018,40.4326,-86.1844,255.7,(K9VEZ)INDIAN HEIGHTS 3.6,US,Camden,35.88972519646108
US1INHW0020,40.4666,-86.0508,254.8,(KC9DHF)KOKOMO 4.4 E,US,Camden,44.24130230046999
US1INHW0021,40.4904,-86.207,248.1,(KC9IYD)KOKOMO 4.0 WNW,US,Camden,31.05403965515111
US1INHW0024,40.4396,-86.14,256.9,(N9VZS)KOKOMO 2.5 S,US,Camden,38.69180641762651
US1INHW0025,40.4968,-86.1447,250.5,KOKOMO 1.6 NNW,US,Camden,35.623409814040656
US1INHW0026,40.4284,-86.2554,255.4,RUSSIAVILLE 1.0 NE,US,Camden,31.349579629304348
US1INHW0027,40.4495,-86.1267,260.3,(KD9JAS)KOKOMO 1.8 S,US,Camden,39.16018335210177
US1INHW0030,40.4663,-86.1272,250.9,KOKOMO 0.7 SSE,US,Camden,38.30306554248239
US1INHW0031,40.418,-86.173,264.3,KOKOMO 4.5 SSW,US,Camden,37.59858104637806
US1INHW0032,40.4686,-86.103,249.9,KOKOMO 1.7 ESE,US,Camden,40.06940968274472
US1INHW0033,40.4765,-86.2386,241.4,KOKOMO 5.5 W,US,Camden,29.41437948117594
US1INHW0035,40.5064,-86.0946,261.5,KOKOMO 2.9 NE,US,Camden,39.283366548890456
